 平成２２年４月１日から平成２３年３月３１日までの分 ,,,,,,,,,,,,
 入札日 , 執行課名 , 事業担当課名 ,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格, 最低制限価格若しくは調査基準価格 , 落札価格 ,応札業者数,入札形式
20100514,東牟婁串本建設部,道路建設課,国道３７１号道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　古座川町　,佐田　　　　　　　　,地内　　　　　　　　,（株）人見建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 15,524,250 "," 13,323,400 "," 13,329,750 ",18,一般競争入札
20100514,東牟婁串本建設部,道路保全課,すさみ古座線道路維持修繕設計業務　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　古座川町　,宇津木　　　　　　　,地内　　　　　　　　,（株）エイト日本技術開発和歌山支店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,449,000 "," 1,049,800 "," 1,260,000 ",3,一般競争入札
20100513,和歌山下津港湾事務所,港湾整備課,加太港　県単港湾改良外合併工事　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,加太　　　　　　　　,地内　　　　　　　　,（有）栄進建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,533,000 "," 1,336,759 "," 1,356,600 ",7,一般競争入札
20100513,和歌山下津港湾事務所,港湾整備課,和歌山下津港海岸　海岸修繕工事　　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,和歌浦　　　　　　　,地内　　　　　　　　,春秋園　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,501,750 "," 2,928,063 "," 2,929,500 ",30,一般競争入札
20100513,海草建設部,道路建設課,西脇山口線地方特定道路整備調査業務　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,六十谷　　　　　　　,地内　　　　　　　　,日本振興（株）和歌山事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 924,000 "," 671,378 "," 671,378 ",20,一般競争入札
20100513,海草建設部,道路建設課,湊神前線地方特定道路整備調査業務　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,神前　　　　　　　　,地内　　　　　　　　,和歌山航測（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,638,000 "," 1,191,317 "," 1,193,610 ",19,一般競争入札
20100513,海草建設部,道路建設課,粉河加太線地方特定道路整備設計業務　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,加太　　　　　　　　,地内　　　　　　　　,（有）岡本土木技術　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 6,111,000 "," 4,286,255 "," 4,329,032 ",12,一般競争入札
20100513,海草建設部,道路建設課,三田三葛線地方特定道路整備調査業務　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,和田　　　　　　　　,地内　　　　　　　　,（株）近畿コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,522,500 "," 1,066,815 "," 1,077,473 ",12,一般競争入札
20100513,海草建設部,道路保全課,粉河加太線交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,谷外　　　　　　　　,地内　　　　　　　　,（有）西尾組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,321,150 "," 2,734,612 "," 2,748,900 ",24,一般競争入札
20100513,海草建設部,道路保全課,和歌山海南線外交通安全施設等整備外合併設計業務　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,中島外　　　　　　　,地内　　　　　　　　,（株）ジオエンジニア　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,937,500 "," 2,819,643 "," 2,830,668 ",16,一般競争入札
20100513,海草建設部,道路保全課,鳴神木広線外道路環境整備外合併工事　　　　　　　　　　　　　　　　　　　　　　　,和歌山市　　　　　　,太田外　　　　　　　,地内　　　　　　　　,（有）丸浦工務店　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 13,910,400 "," 11,586,712 "," 11,616,570 ",14,一般競争入札
20100513,日高建設部,道路保全課,国道４２４号（外）　交通安全施設等整備　工事　　　　　　　　　　　　　　　　　　,日高郡　みなべ町　　,徳蔵（外）　　　　　,地内　　　　　　　　,タマキ工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,521,050 "," 2,068,592 "," 2,121,000 ",14,一般競争入札
20100513,日高建設部,道路保全課,御坊美山線（外）　交通安全施設等整備　工事　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,藤田町　吉田（外）　,地内　　　　　　　　,オーノ保安工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,634,450 "," 2,187,657 "," 2,289,000 ",14,一般競争入札
20100513,日高建設部,道路保全課,柏御坊線　地方道路交付金（外）　合併工事　　　　　　　　　　　　　　　　　　　　,日高郡　美浜町　　　,吉原　　　　　　　　,地内　　　　　　　　,（株）中村建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 37,806,300 "," 32,245,151 "," 32,586,750 ",21,一般競争入札（総合評価）
20100513,日高建設部,河川課,東神野川　河川災害復旧　工事　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　みなべ町　　,東神野川　　　　　　,地内　　　　　　　　,（有）猪野設備工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,164,450 "," 983,083 "," 1,050,000 ",3,一般競争入札
20100513,日高建設部,港湾整備課,日高港海岸　海岸修繕　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　美浜町　　　,浜ノ瀬　　　　　　　,地内　　　　　　　　,（株）明生工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 31,991,400 "," 27,717,454 "," 27,830,250 ",24,一般競争入札（総合評価）
20100513,西牟婁建設部,道路保全課,田辺白浜線　交通安全施設等整備　設計業務　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,大浦　　　　　　　　,地内　　　　　　　　,西航空測量（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,228,500 "," 888,328 "," 1,123,500 ",8,一般競争入札
20100513,西牟婁建設部,道路保全課,田辺白浜線　地方道路交付金交通安全工事　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,大浦　　　　　　　　,地内　　　　　　　　,（株）共栄建設工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 10,302,600 "," 8,625,298 "," 8,680,350 ",6,一般競争入札
20100512,海草建設部,道路建設課,野上清水線地方特定道路整備工事　　　　　　　　　　　　　　　　　　　　　　　　　,海草郡　紀美野町　　,中田　　　　　　　　,地内　　　　　　　　,司建設工業（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 4,574,850 "," 3,798,637 "," 3,807,300 ",16,一般競争入札
20100512,海草建設部,道路保全課,国道３７０号外交通安全施設等整備工事　　　　　　　　　　　　　　　　　　　　　　,海南市　　　　　　　,阪井　　　　　　　　,外地内　　　　　　　,武内電気（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 994,350 "," 818,480 "," 832,125 ",3,一般競争入札
20100512,東牟婁新宮建設部,道路保全課,国道１６９号舗装補修工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　北山村　　,大沼外　　　　　　　,地内　　　　　　　　,（株）キンキ　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,853,250 "," 1,539,029 "," 1,659,000 ",12,一般競争入札
