入札日,執行課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,指名業者数,入札形式
,西牟婁建設部,龍神十津川線舗装補修工事,田辺市,龍神村殿原～丹生ノ川,地内,（株）深瀬組,"2,353,050",0,"2,289,000",10,指名競争入札
,西牟婁建設部,静川請川線道路環境整備外合併工事,田辺市,本宮町静川,地内,山下建設,"3,567,900","2,586,150","3,454,500",15,指名競争入札
,西牟婁建設部,林道将軍川線（日置川工区）Ｂ区間交通安全施設設置工事,西牟婁郡　日置川町,市鹿野・上露,地内,地本工務店,"4,049,850","2,934,750","3,958,500",14,指名競争入札
,西牟婁建設部,林道将軍川線（日置川工区）Ｂ区間区画線設置工事,西牟婁郡　日置川町,市鹿野,・上露地内,（株）三紀,"2,578,800","1,869,000","2,415,000",14,指名競争入札
,西牟婁建設部,芳養清川線小規模道路改良測量業務,田辺市,上芳養,地内,（株）南海測地設計,"1,043,700",0,"987,000",18,指名競争入札
,西牟婁建設部,秋津川田辺線小規模道路改良測量設計業務,田辺市,稲成町,地内,（株）コスモ技術コンサルタンツ,"3,295,950",0,"3,139,500",15,指名競争入札
,西牟婁建設部,上富田南部線半島振興道路整備測量設計業務,田辺市,秋津町,外地内,（株）中央測量,"1,919,400",0,"1,816,500",15,指名競争入札
,西牟婁建設部,国道４２５号道路改築工事,田辺市,龍神村福井,地内,橋本組,"7,135,800","5,531,400","5,531,400",15,指名競争入札
,西牟婁建設部,龍神十津川線小規模道路改良工事,田辺市,龍神村丹生ノ川,地内,松本組,"1,213,800",0,"849,660",15,指名競争入札
,西牟婁建設部,白浜駅湯崎線道路改良建物等調査業務,西牟婁郡　白浜町,湯崎,地内,（株）産業工学研究所和歌山営業所,"2,877,000",0,"2,625,000",15,指名競争入札
,西牟婁建設部,温川田辺線小規模道路改良測量設計業務,田辺市,上三栖,地内,（株）熊野実測,"2,075,850",0,"1,942,500",15,指名競争入札
,西牟婁建設部,平瀬上三栖線小規模道路改良工事,田辺市,上三栖,地内,（有）柳生建設,"3,595,200","2,700,600","3,486,000",15,指名競争入札
,西牟婁建設部,小森地区急傾斜地崩壊対策工事,田辺市,龍神村殿原,地内,西山組,"15,431,850","11,545,800","11,545,800",20,指名競争入札
,西牟婁建設部,国道３７１号道路調査業務,田辺市,中辺路町温川,地内,（社）システム科学研究所,"1,162,350",0,"1,050,000",12,指名競争入札
,西牟婁建設部,日置海岸海岸高潮対策工事,西牟婁郡　日置川町,日置,地先,日置川開発（株）,"46,273,500","36,696,450","45,360,000",15,指名競争入札
,西牟婁建設部,日置港既存施設有効活用促進工事,西牟婁郡　日置川町,日置,地内,日置川開発（株）,"7,935,900",0,"7,770,000",9,指名競争入札
,西牟婁建設部,石船川河川修繕工事,田辺市,中辺路町石船,地内,（有）新成工業,"3,060,750","2,261,700","2,961,000",15,指名競争入札
,東牟婁串本建設部,大来帰谷川　砂防修繕　工事,西牟婁郡　すさみ町,周参見,地内,（有）榎本組,"683,550",0,"546,000",14,指名競争入札
,東牟婁串本建設部,林道将軍川線　第１，３，４工区　舗装工,東牟婁郡　古座川町,添野川,地内,（株）小森組,"58,781,100","45,729,600","57,015,000",9,指名競争入札
,東牟婁串本建設部,林道将軍川線　第３工区道路工（その２）,東牟婁郡　古座川町,添野川,地内,（株）小森組,"84,343,350","64,586,550","59,850,000",16,指名競争入札
,東牟婁串本建設部,潮岬周遊線　地方道路交付金　外合併　工事,東牟婁郡　串本町,出雲,地内,（有）洞組,"49,738,500","37,814,700","48,300,000",18,指名競争入札
20050627,有田建設部,吉備金屋線道路改良調査業務,有田郡　吉備町,明王寺,地内,（株）タニガキ建工,"3,028,200",0,"1,438,500",9,指名競争入札
,有田建設部,有田湯浅線( 田坂隧道）舗装補修工事,有田郡　湯浅町,田,地内,（株）中井組,"3,539,550","2,677,500","3,360,000",8,指名競争入札
,有田建設部,御坊湯浅線( 広橋）橋りょう塗装工事,有田郡　湯浅町,湯浅,地内,（株）上野山塗工所,"2,327,850",0,"1,386,000",11,指名競争入札
,有田建設部,国道４８０号交通安全施設等整備工事,有田郡　清水町,二川,地内,（株）溝畑組,"9,447,900","7,300,650","9,156,000",8,指名競争入札
,有田建設部,国道４８０号小規模道路改良工事,有田郡　吉備町,田口,地内,井上建設,"10,575,600","7,931,700","10,185,000",17,指名競争入札
,有田建設部,国道４２４号道路改築測量業務,有田郡　金屋町,修理川,地内,和都技建,"1,030,050",0,"975,450",14,指名競争入札
,有田建設部,粟生２地区急傾斜地崩壊対策工事,有田郡　清水町,粟生,地内,（株）辻本組,"19,643,400","14,698,950","18,952,500",18,指名競争入札
,有田建設部,真砂地区急傾斜地崩壊対策工事,有田市,糸我町　西,地内,桑原工務店,"2,710,050","1,969,800","2,667,000",11,指名競争入札
,有田建設部,五西月地区( 井森地区）地すべり対策工事,有田郡　金屋町,沼田,地内,（株）有紀地質基礎,"50,559,600","39,597,600","37,800,000",12,指名競争入札
,有田建設部,二川ダム修繕放流設備等点検業務,有田郡　清水町,二川,地内,（株）斉藤鐵工所,"5,827,500",0,"5,460,000",8,指名競争入札
,有田建設部,衣奈漁港整備( 地域）工事,日高郡　由良町,衣奈,地先,（株）梶工務店,"27,615,000","21,021,000","27,300,000",19,指名競争入札
,有田建設部,真砂地区急傾斜地崩壊対策工事,有田市,糸我町　西,地内,山本土木工事,"6,987,750","5,261,550","6,877,500",17,指名競争入札
,有田建設部,大和杉谷川通常砂防用地調査業務,有田郡　清水町,粟生,地内,長尾建築設計事務所,"588,000",0,"315,000",15,指名競争入札
,有田建設部,吉備金屋線道路改良調査設計( 仮称　オフランプ橋）業務,有田郡　吉備町,天満,地内,（株）ウエスコ和歌山営業所,"60,866,400",0,"53,550,000",11,指名競争入札
,有田建設部,吉備金屋線道路改良調査業務,有田郡　吉備町,天満,地内,（株）産業工学研究所和歌山営業所,"6,300,000",0,"5,775,000",14,指名競争入札
,有田建設部,宮崎古江見線地方特定道路整備測量業務,有田市,宮崎町辰ケ浜,地内,（有）宝和技術,"163,800",0,"147,000",14,指名競争入札
,有田建設部,境川金屋線小規模道路改良調査設計業務,有田郡　清水町,二川,地内,（株）シーエスエス和歌山事務所,"8,093,400",0,"7,654,500",10,指名競争入札
,有田建設部,下湯川金屋線小規模道路改良建物調査業務,有田郡　清水町,粟生,地内,長尾建築設計事務所,"483,000",0,"189,000",13,指名競争入札
,有田建設部,国道４８０号道路改築工事,有田郡　清水町,三田,地内,谷口組,"6,463,800","4,947,600","6,247,500",17,指名競争入札
,有田建設部,美里龍神線小規模道路改良建物調査業務,有田郡　清水町,遠井,地内,長尾建築設計事務所,"388,500",0,"157,500",13,指名競争入札
,有田建設部,野上清水線小規模道路改良測量設計業務,有田郡　清水町,遠井,地内,（株）石井コンサルタント,"2,125,200",0,"1,995,000",14,指名競争入札
,有田建設部,林道白馬線( 第１０－２工区）測量設計業務,有田郡　清水町,川合,地内,（株）石井コンサルタント,"1,208,550",0,"1,134,000",13,指名競争入札
,有田建設部,海南金屋線橋梁( 仮称　１号橋）詳細設計照査業務,有田郡　金屋町,市場,地内,（株）アスコ和歌山支店,"581,700",0,"577,500",14,指名競争入札
,有田建設部,海南金屋線橋梁（仮称　２号橋）詳細設計照査業務,有田郡　金屋町,市場,地内,（株）橋梁コンサルタント大阪支社,"537,600",0,"493,500",14,指名競争入札
20050624,東牟婁新宮建設部,那智川　外　河川測量業務,東牟婁郡　那智勝浦町,川関外,地内,（有）大江設計事務所,"2,962,050",0,"2,835,000",11,指名競争入札
,東牟婁新宮建設部,新屋敷２地区外測量業務,東牟婁郡　太地町,太地外,地内,（有）シモジ測量設計事務所,"798,000",0,"735,000",12,指名競争入札
,東牟婁新宮建設部,音川測量業務,新宮市,熊野川町宮井,地内,（有）吉野測量設計事務所,"4,004,700",0,"3,885,000",12,指名競争入札
,東牟婁新宮建設部,那智山勝浦線地方道路交付金建物調査業務,東牟婁郡　那智勝浦町,井関,地内,（株）岡本設計事務所,"4,273,500",0,"4,011,000",9,指名競争入札
,東牟婁新宮建設部,太地港下里線　測量設計業務,東牟婁郡　那智勝浦町,下里,地内,（有）シモジ測量設計事務所,"2,589,300",0,"2,520,000",12,指名競争入札
,東牟婁新宮建設部,那智山勝浦線　半島振興道路整備　測量設計業務,東牟婁郡　那智勝浦町,浜の宮,地内,（有）大江設計事務所,"505,050",0,"441,000",11,指名競争入札
,東牟婁新宮建設部,那智山勝浦線半島振興道路整備調査業務,東牟婁郡　那智勝浦町,浜ノ宮,地内,大村順一設計室,"630,000",0,"577,500",9,指名競争入札
,東牟婁新宮建設部,熊野川右支渓測量業務,新宮市,熊野川町能城山本,地内,（有）川嶋測量設計事務所,"5,022,150",0,"4,830,000",11,指名競争入札
,東牟婁新宮建設部,桜谷川測量業務,新宮市,熊野川町宮井,地内,（有）熊野路測量設計,"6,161,400",0,"5,932,500",11,指名競争入札
20050623,海草建設部,粉河加太線地方特定道路整備工事,和歌山市,加太外,地内,（有）山本耕次建設工業,"5,783,400","4,410,000","4,410,000",14,指名競争入札
,海草建設部,和歌山橋本線外道路維持修繕工事,和歌山市,杭ノ瀬外,地内,伸和工建設（株）,"4,946,550",0,"3,024,000",18,指名競争入札
,海草建設部,和歌山野上線地方道路交付金測量業務,和歌山市,岡山丁外,地内,（株）センダイ工部コンサルタント,"6,140,400",0,"5,827,500",15,指名競争入札
,海草建設部,粉河加太線地方特定道路整備工事,和歌山市,加太外,地内,和歌山塗装工業（株）,"4,563,300","3,307,500","4,095,000",11,指名競争入札
,海草建設部,粉河加太線地方特定道路整備工事,和歌山市,加太外,地内,第一電機設備工業（株）,"4,499,250","3,337,950","4,252,500",16,指名競争入札
,海草建設部,西脇山口線地方特定道路整備調査業務,和歌山市,坂田,地内,（株）パスコ和歌山支店,"2,109,450",0,"1,827,000",15,指名競争入札
,海草建設部,和歌山海南線沿道環境改善工事,和歌山市,小雑賀外,地内,浅井建設（株）,"43,957,200","34,713,000","34,713,000",14,指名競争入札
,海草建設部,三田三葛線地方特定道路整備調査業務,和歌山市,坂田,地内,（株）武田基礎調査,"1,858,500",0,"1,281,000",15,指名競争入札
,那賀建設部,紀の川中流流域下水道（那賀処理区）那賀浄化センター電波影響調査業務,那賀郡　岩出町,中島,地内,（株）ニュ―ジェック和歌山事務所,"1,312,500",0,"1,155,000",15,指名競争入札
,那賀建設部,長屋川砂防環境整備設計業務,那賀郡　粉河町,粉河,地内,玉野総合コンサルタント（株）和歌山事務所,"2,793,000",0,"2,572,500",15,指名競争入札
,那賀建設部,ふるさと農道緊急整備事業　竜門地区　国道２４号用地境界測量委託業務,那賀郡　粉河町,井田,・東野地内,（株）近代技研,"462,000",0,"430,500",12,指名競争入札
,那賀建設部,泉佐野岩出線道路改築調査業務,那賀郡　岩出町,根来,地内,（株）ワールド和歌山支店,"861,000",0,"777,000",15,指名競争入札
,那賀建設部,和歌山橋本線道路改良工事,那賀郡　粉河町,風市,地内,（株）キンキ,"6,328,350","4,699,800","4,699,800",12,指名競争入札
,那賀建設部,和歌山橋本線道路改良工事,那賀郡　粉河町,風市,地内,司建設工業（株）,"8,222,550","6,212,850","7,770,000",10,指名競争入札
,那賀建設部,泉佐野岩出線道路改築工事,那賀郡　岩出町,押川,地内,司建設工業（株）,"30,489,900","25,720,800","26,880,000",15,指名競争入札
,那賀建設部,長屋川砂防環境整備調査業務,那賀郡　粉河町,粉河,地内,（有）平井設計,"693,000",0,"609,000",13,指名競争入札
,那賀建設部,紀の川中流流域下水道（那賀処理区）那賀幹線家屋調査業務,那賀郡　岩出町,中黒,～畑毛地内,（株）歌建築設計事務所,"5,724,600",0,"1,659,000",13,指名競争入札
,那賀建設部,紀の川中流流域下水道（那賀処理区）桃山幹線橋梁部（井阪橋）詳細設計業務,那賀郡　打田町,下井阪,～桃山町段地内,日本建設コンサルタント（株）大阪支社,"14,819,700",0,"13,860,000",15,指名競争入札
