 平成２１年４月１日から平成２２年３月３１日までの分 ,,,,,,,,,,,,,,,,
 入札日 , 執行課名 , 事業担当課名 ,工事名, 工事場所１市区町村 , 工事場所１地名１ , 工事場所１地名２ ,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数,入札形式,,,,
20090612,日高建設部,砂防課,岩ノ谷２地区　急傾斜地崩壊対策　工事　　　　　　　　　　　　　　　　　　　　　　,日高郡　日高町　　　,原谷　　　　　　　　,地内　　　　　　　　,（有）ダイケン　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 28,862,400 "," 23,882,943 "," 23,906,400 ",17,条件付一般競争入札,,,,
20090612,日高建設部,港湾整備課,日高港　港湾環境整備（外）　合併工事　　　　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,塩屋町　南塩屋　　　,地内　　　　　　　　,竹中建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 5,930,400 "," 4,881,492 "," 4,947,600 ",6,条件付一般競争入札,,,,
20090612,西牟婁建設部,道路建設課,元町新庄線外１線道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,南新町～湊　　　　　,地内　　　　　　　　,（株）かねやす建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 49,484,400 "," 41,492,719 "," 41,527,500 ",12,条件付一般競争入札（総合評価）,,,,
20090612,西牟婁建設部,道路建設課,元町新庄線（電線共同溝）道路改良工事　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,南新町～湊　　　　　,地内　　　　　　　　,ワシン建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 39,124,050 "," 31,512,016 "," 32,030,460 ",7,条件付一般競争入札（総合評価）,,,,
20090612,西牟婁建設部,道路保全課,文里港線地方道路交付金設計業務　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,新庄町　　　　　　　,地内　　　　　　　　,（株）センダイ工部コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,365,000 "," 968,877 "," 969,832 ",16,条件付一般競争入札,,,,
20090612,西牟婁建設部,道路保全課,国道３７１号道路災害防除測量業務　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,龍神村龍神　　　　　,地内　　　　　　　　,日高測量設計（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 2,404,500 "," 1,716,813 "," 2,184,000 ",17,条件付一般競争入札,,,,
20090612,西牟婁建設部,道路保全課,国道３１１号地域自立・活性化交付金道路保全工事　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中辺路町栗栖川　　　,地内　　　　　　　　,（株）谷口組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 9,708,300 "," 7,894,131 "," 7,894,950 ",48,条件付一般競争入札,,,,
20090612,西牟婁建設部,道路保全課,田辺龍神線（龍神橋外６橋）橋りょう補修外合併工事　　　　　　　　　　　　　　　　,田辺市　　　　　　　,秋津町外　　　　　　,地内　　　　　　　　,三洋建設（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 97,966,050 "," 82,098,804 "," 85,050,000 ",3,条件付一般競争入札（総合評価）,,,,
20090612,西牟婁建設部,河川課,左会津川外河川調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,稲成町外　　　　　　,地内　　　　　　　　,（株）中央測量　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 6,951,000 "," 4,967,879 "," 6,195,000 ",23,条件付一般競争入札,,,,
20090612,西牟婁建設部,河川課,富田川外河川調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,市ノ瀬外　　　　　　,地内　　　　　　　　,小川測量設計（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 5,229,000 "," 3,737,166 "," 4,756,500 ",24,条件付一般競争入札,,,,
20090612,西牟婁建設部,河川課,芳養川総合流域防災測量業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中芳養　　　　　　　,地内　　　　　　　　,五輪コンサルタント（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,622,500 "," 2,606,751 "," 2,608,200 ",24,条件付一般競争入札,,,,
20090612,西牟婁建設部,河川課,富田川広域基幹河川改修測量業務　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　上富田町　,岩崎外　　　　　　　,地内　　　　　　　　,（株）阪和測量設計　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 10,363,500 "," 7,450,320 "," 8,694,000 ",23,条件付一般競争入札,,,,
20090612,西牟婁建設部,砂防課,中の谷川通常砂防測量業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,中辺路町栗栖川　　　,地内　　　　　　　　,五輪コンサルタント（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 11,739,000 "," 8,250,169 "," 8,452,080 ",25,条件付一般競争入札,,,,
20090612,西牟婁建設部,港湾整備課,田辺（戎）漁港整備（広域）工事　　　　　　　　　　　　　　　　　　　　　　　　　,田辺市　　　　　　　,上屋敷　　　　　　　,地先　　　　　　　　,（株）中村建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 11,421,900 "," 9,386,801 "," 9,397,500 ",17,条件付一般競争入札,,,,
20090612,西牟婁建設部,港湾整備課,日置海岸海岸高潮対策工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　白浜町　　,日置　　　　　　　　,地先　　　　　　　　,（株）明生工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 83,917,050 "," 70,767,402 "," 74,107,950 ",11,条件付一般競争入札（総合評価）,,,,
20090612,東牟婁串本建設部,道路建設課,城すさみ線小規模道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　,西牟婁郡　すさみ町　,太間川　　　　　　　,地内　　　　　　　　,（有）松本建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 32,267,550 "," 26,543,963 "," 29,610,000 ",5,条件付一般競争入札（総合評価）,,,,
20090612,東牟婁串本建設部,道路保全課,国道３７１号外道路維持調査測量業務　　　　　　　　　　　　　　　　　　　　　　　,東牟婁振興局串本建設,部　　　　　　　　　,管内一円　　　　　　,シード測量設計事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 1,774,500 "," 1,243,392 "," 1,680,000 ",11,条件付一般競争入札,,,,
20090612,東牟婁串本建設部,河川課,古座川外河川調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　古座川町　,月野瀬外　　　　　　,地内　　　　　　　　,テクノ富貴（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 5,512,500 "," 3,878,043 "," 5,071,500 ",23,条件付一般競争入札,,,,
20090612,東牟婁串本建設部,河川課,田原川堤防改修建物調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,上田原　　　　　　　,地内　　　　　　　　,（株）山本総合補償コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 378,000 "," 269,892 "," 271,750 ",6,条件付一般競争入札,,,,
20090612,東牟婁串本建設部,砂防課,串本地区急傾斜地崩壊対策調査業務　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,串本　　　　　　　　,地内　　　　　　　　,和建技術（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 3,538,500 "," 2,524,012 "," 2,533,919 ",7,条件付一般競争入札,,,,
20090612,東牟婁串本建設部,港湾整備課,串本海岸海岸高潮対策工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　,東牟婁郡　串本町　　,田並　　　　　　　　,地先　　　　　　　　,（株）第三港湾建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　," 27,562,500 "," 22,917,573 "," 23,088,450 ",8,条件付一般競争入札,,,,
