入札日,執行課名,事業担当課名,工事名,工事場所１市区町村,工事場所１地名１,工事場所１地名２,契約業者名,予定価格,最低制限価格若しくは調査基準価格,落札価格,応札業者数等,入札形式
20080417,那賀建設部,道路建設課,県営広域営農団地農道整備事業紀の里地区横谷２号橋橋梁下部その４工事　　　　　　　,紀の川市　　　　　　,横谷　　　　　　　　,地内　　　　　　　　,笹田組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,13576500,9950850,9950850,19,指名競争入札
20080417,那賀建設部,道路建設課,県営広域営農団地農道整備事業紀の里地区横谷工区建物調査業務　　　　　　　　　　　,紀の川市　　　　　　,横谷　　　　　　　　,地内　　　　　　　　,（株）近畿コンサルタント　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,661500,0,504000,15,指名競争入札
20080417,那賀建設部,道路建設課,県営広域営農団地農道整備事業紀の里地区西脇工区舗装その２工事　　　　　　　　　　,紀の川市　　　　　　,西脇　　　　　　　　,地内　　　　　　　　,（株）畑中組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,9628500,7017150,7017150,12,指名競争入札
20080417,那賀建設部,道路保全課,泉佐野打田線外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,打田　　　　　　　　,外地内　　　　　　　,（有）小谷建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1688400,0,1596000,10,指名競争入札
20080417,那賀建設部,道路保全課,和歌山橋本線外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,杉原　　　　　　　　,外地内　　　　　　　,（有）中井進建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2110500,0,1961400,20,指名競争入札
20080417,那賀建設部,道路保全課,中尾名手市場線外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,名手市場　　　　　　,外地内　　　　　　　,（株）二葉建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1053150,0,724500,16,指名競争入札
20080417,那賀建設部,道路保全課,桃山下井阪線外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,桃山町市場　　　　　,外地内　　　　　　　,北本組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1265250,0,997500,18,指名競争入札
20080417,那賀建設部,道路保全課,国道４２４号外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,貴志川町岸小野　　　,外地内　　　　　　　,柏木組　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1476300,0,1443750,8,指名競争入札
20080417,那賀建設部,道路保全課,泉佐野岩出線外道路維持修繕工事（単価契約）　　　　　　　　　　　　　　　　　　　,岩出市　　　　　　　,根来　　　　　　　　,外地内　　　　　　　,（有）大峰建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,2953650,2005500,2005500,23,指名競争入札
20080417,那賀建設部,道路保全課,和歌山橋本線地方道路交付金建物事前調査業務　　　　　　　　　　　　　　　　　　　,紀の川市　　　　　　,西脇　　　　　　　　,地内　　　　　　　　,（有）平井設計　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,735000,0,336000,14,指名競争入札
20080417,那賀建設部,下水道課,紀の川中流流域下水道（那賀処理区）岩出幹線管渠舗装復旧工事　　　　　　　　　　　,岩出市　　　　　　　,金池　　　　　　　　,地内　　　　　　　　,（株）窪田建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1223250,0,1186500,15,指名競争入札
20080417,伊都建設部,道路建設課,和歌山橋本線　道路改良工事　　　　　　　　　　　　　　　　　　　　　　　　　　　,伊都郡　かつらぎ町　,山崎　　　　　　　　,地内　　　　　　　　,（株）共栄産業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,20840400,15877050,19740000,16,指名競争入札
20080417,伊都建設部,道路建設課,国道３７１号道路改築　事前説明会資料作成業務　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,小原田　　　　　　　,外地内　　　　　　　,清水不動産鑑定士事務所　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1501500,0,1344000,13,指名競争入札
20080417,伊都建設部,道路建設課,国道３７１号道路改築測量設計業務　　　　　　　　　　　　　　　　　　　　　　　　,橋本市　　　　　　　,小原田　　　　　　　,外地内　　　　　　　,（株）関西技建　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3465000,0,3255000,13,指名競争入札
20080417,日高建設部,河川課,東裏川（外）　河川修繕　工事　　　　　　　　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,湯川町　丸山（外）　,地内　　　　　　　　,串本建設　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1258950,0,924000,15,指名競争入札
20080417,日高建設部,港湾整備課,日高港　港湾管理灯台保守点検　業務　　　　　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,塩屋町　南塩屋　　　,地先　　　　　　　　,（株）明生工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,312900,0,215250,7,指名競争入札
20080417,日高建設部,港湾整備課,日高港　港湾修繕　工事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,日高郡　美浜町　　　,浜ノ瀬　　　　　　　,地先　　　　　　　　,（株）明生工業　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,3922800,3105900,3454500,14,指名競争入札
20080417,日高建設部,港湾整備課,日高港　港湾整備　調査業務　　　　　　　　　　　　　　　　　　　　　　　　　　　,御坊市　　　　　　　,塩屋町　南塩屋　　　,地先　　　　　　　　,和建技術（株）　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1207500,0,1081500,16,指名競争入札
